,Country Code,Country Name,Borrowed from a financial institution (% age 15+),Borrowed from a financial institution or used a credit card (% age 15+),"Borrowed from a financial institution or used a credit card, female (% age 15+)","Borrowed from a financial institution or used a credit card, in labor force (% age 15+)","Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)","Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)","Borrowed from a financial institution or used a credit card, male (% age 15+)","Borrowed from a financial institution or used a credit card, older adults (% age 25+)","Borrowed from a financial institution or used a credit card, out of labor force (% age 15+)","Borrowed from a financial institution or used a credit card, primary education or less (% age 15+)","Borrowed from a financial institution or used a credit card, rural (% age 15+)","Borrowed from a financial institution or used a credit card, secondary education or more (% age 15+)","Borrowed from a financial institution or used a credit card, young adults (% age 15-24)","Borrowed from a financial institution, female (% age 15+)","Borrowed from a financial institution, in labor force (% age 15+)","Borrowed from a financial institution, income, poorest 40% (% age 15+)","Borrowed from a financial institution, income, richest 60% (% age 15+)","Borrowed from a financial institution, male (% age 15+)","Borrowed from a financial institution, older adults  (% age 25+)","Borrowed from a financial institution, out of labor force (% age 15+)","Borrowed from a financial institution, primary education or less (% age 15+)","Borrowed from a financial institution, rural (% age 15+)","Borrowed from a financial institution, secondary education or more (% age 15+)","Borrowed from a financial institution, young adults  (% age 15-24)",Made or received digital payments in the past year (% age 15+),"Made or received digital payments in the past year, female  (% age 15+)","Made or received digital payments in the past year, in labor force  (% age 15+)","Made or received digital payments in the past year, income, poorest 40%  (% age 15+)","Made or received digital payments in the past year, income, richest 60% (% age 15+)","Made or received digital payments in the past year, male  (% age 15+)","Made or received digital payments in the past year, older adults  (% age 25+)","Made or received digital payments in the past year, out of labor force  (% age 15+)","Made or received digital payments in the past year, primary education or less (% age 15+)","Made or received digital payments in the past year, rural  (% age 15+)","Made or received digital payments in the past year, secondary education or more (% age 15+)","Made or received digital payments in the past year, young adults  (% age 15-24)",Mobile money account (% age 15+),"Mobile money account, female (% age 15+)","Mobile money account, in labor force (% age 15+)","Mobile money account, income, poorest 40% (% age 15+)","Mobile money account, income, richest 60%  (% age 15+)","Mobile money account, male  (% age 15+)","Mobile money account, older adults (% age 25+)","Mobile money account, out of labor force (% age 15+)","Mobile money account, primary education or less (% age 15+)","Mobile money account, rural  (% age 15+)","Mobile money account, secondary education or less (% age 15+)","Mobile money account, young adults  (% age 15-24)",Saved at a financial institution (% age 15+),"Saved at a financial institution , out of labor force (% age 15+)","Saved at a financial institution, female (% age 15+)","Saved at a financial institution, in labor force (% age 15+)","Saved at a financial institution, income, poorest 40% (% age 15+)","Saved at a financial institution, income, richest 60%  (% age 15+)","Saved at a financial institution, male (% age 15+)","Saved at a financial institution, older adults (% age 25+)","Saved at a financial institution, primary education or less(% age 15+)","Saved at a financial institution, rural  (% age 15+)","Saved at a financial institution, secondary education or more (% age 15+)","Saved at a financial institution, young adults (% age 15-24)"
84,MLI,Mali,6.25243186950684,8.03821468353271,4.82762861251831,8.72480392456055,6.68511962890625,8.93319702148438,11.360011100769,9.54524326324463,6.25485038757324,7.72861099243164,8.13236999511719,9.1942834854126,5.27078151702881,4.10008335113525,7.00272464752197,4.81330919265747,7.20431566238403,8.47933578491211,7.29909992218018,4.3036036491394,6.24608755111694,6.41337776184082,6.35638236999512,4.3396110534668,30.9665050506592,23.6454219818115,35.0747871398926,27.263542175293,33.415771484375,38.5411834716797,31.9649429321289,20.2955474853516,24.2888603210449,26.2285175323486,53.7665138244629,29.2274951934814,24.3976497650146,19.8359222412109,27.77028465271,21.1658992767334,26.5352363586426,29.1173877716064,24.0202465057373,15.6374816894531,19.2716293334961,20.644437789917,41.8483505249023,25.1957683563232,6.07278251647949,2.5825047492981,3.79423689842224,7.41652774810791,4.21371746063232,7.30243015289307,8.43025398254395,7.08786916732788,4.25766801834106,4.17708253860474,12.3092222213745,4.21780157089233
86,MMR,Myanmar,19.0911254882813,19.0911254882813,19.312744140625,20.3545265197754,24.0681381225586,15.7733097076416,18.8397331237793,23.6354198455811,15.7805891036987,23.2417888641357,25.3442325592041,11.2727003097534,5.28878545761108,19.312744140625,20.3545265197754,24.0681381225586,15.7733097076416,18.8397331237793,23.6354198455811,15.7805891036987,23.2417888641357,25.3442325592041,11.2727003097534,5.28878545761108,7.70831251144409,7.43622779846191,7.22365093231201,4.71992635726929,9.70045566558838,8.01695251464844,8.58631324768066,8.97829055786133,4.56681537628174,5.28625965118408,13.6258172988892,5.04157066345215,0.690499901771545,0.512624084949493,0.610525906085968,0.545569539070129,0.787114560604095,0.892273724079132,0.49517160654068,0.900058627128601,0.211293116211891,0.318641483783722,1.59316122531891,1.28376877307892,8.06958866119385,8.90847492218018,9.13054752349854,7.74944496154785,7.13370513916016,8.6934757232666,6.86608839035034,9.85411548614502,6.33697509765625,6.52860832214355,11.3332395553589,2.64946269989014
88,MNG,Mongolia,28.9276847839355,30.3690013885498,29.8460865020752,39.4028472900391,25.6445560455322,33.498664855957,30.9383659362793,38.9545402526855,16.1229610443115,25.1955661773682,36.4607315063477,32.358024597168,5.40857601165771,28.9158668518066,37.1979064941406,25.6445560455322,31.1025581359863,28.9405498504639,37.3634719848633,15.8858518600464,24.6896953582764,36.0008354187012,30.557056427002,4.40262651443481,85.2695159912109,87.4779052734375,90.2608032226563,80.6844711303711,88.3068389892578,82.8649749755859,89.7770156860352,77.3984451293945,71.6372985839844,86.0716018676758,90.5106811523438,72.1650390625,21.8971481323242,21.2043743133545,28.1305522918701,13.1449851989746,27.6949348449707,22.6514568328857,24.8779411315918,12.0672998428345,7.37986707687378,21.5337562561035,27.4785842895508,13.2311973571777,19.3370590209961,14.1337184906006,22.710729598999,22.6366558074951,9.54134750366211,25.8261318206787,15.663722038269,18.9394474029541,14.0755472183228,18.3641872406006,21.3599433898926,20.4930210113525
89,MOZ,Mozambique,4.98508548736572,11.0257596969604,9.67821502685547,12.7640190124512,8.16339206695557,12.9272565841675,12.4652681350708,10.15625,7.75674057006836,8.58943271636963,10.0531339645386,21.5071334838867,12.6412677764893,5.00502681732178,6.26336574554443,4.30162382125854,5.43911552429199,4.96378374099731,5.24486637115479,2.58111548423767,4.2660665512085,5.19645071029663,8.59699153900146,4.65611982345581,34.1068878173828,26.8530197143555,40.2837181091309,19.6035003662109,43.7416152954102,41.8557929992676,33.2763328552246,22.4905548095703,27.1568031311035,30.3721790313721,66.9439468383789,35.5859336853027,21.8668212890625,17.101095199585,26.2920913696289,11.6255168914795,28.6702098846436,26.9577827453613,19.2782764434814,13.544527053833,16.4660949707031,18.1966705322266,48.3924407958984,26.1354808807373,10.7993764877319,9.22873210906982,8.8229866027832,11.6345462799072,6.82016897201538,13.4427995681763,12.9106464385986,10.2880697250366,7.59144496917725,9.49416732788086,24.9405059814453,11.5873785018921
90,MRT,Mauritania,7.4722146987915,9.24529552459717,7.23966121673584,12.7473783493042,6.66903495788574,10.962779045105,11.2614288330078,11.2892036437988,5.57442665100098,7.09977579116821,8.14270782470703,12.97873878479,5.18132734298706,6.26180934906006,11.3233203887939,5.28296566009521,8.93169498443604,8.68895721435547,9.27584075927734,3.43550252914429,5.51234531402588,7.70453119277954,10.7973289489746,3.80058622360229,15.6898412704468,10.8872213363647,21.6946868896484,10.2381706237793,19.3242416381836,20.5176048278809,18.361457824707,9.39558887481689,10.0227365493774,10.6464977264404,25.3934688568115,10.5460367202759,4.01237773895264,4.13251447677612,5.31257009506226,3.27411890029907,4.50454425811768,3.89161252975464,3.93927478790283,2.64952182769775,3.72260212898254,1.70976722240448,4.4614725112915,4.16679906845093,9.13121604919434,5.01752710342407,6.23171091079712,13.0557594299316,3.86155772209167,12.6442756652832,12.0459022521973,11.1853170394897,4.63794994354248,6.53665828704834,16.5444087982178,5.36760997772217
91,MUS,Mauritius,10.1109161376953,22.8775882720947,14.5784673690796,29.5914344787598,13.1548290252686,29.3487586975098,31.5837211608887,25.1428089141846,10.2719278335571,15.4859380722046,20.8737545013428,27.8109016418457,13.7309551239014,6.05358123779297,13.6144161224365,5.34646892547607,13.2819862365723,14.3672332763672,11.9371213912964,3.53287982940674,7.02818489074707,8.70848846435547,12.1717805862427,2.73696732521057,68.5118103027344,60.3057518005371,76.3328323364258,58.5135765075684,75.1663284301758,77.1203079223633,72.0520477294922,53.8273582458496,64.1025695800781,66.8889312744141,71.7412796020508,54.2168388366699,5.62693691253662,4.67269706726074,7.56551027297974,3.89486145973206,6.77975416183472,6.62797546386719,4.95197200775146,1.98714733123779,2.67049121856689,5.60168790817261,7.57911443710327,8.35234928131104,24.3633842468262,15.2412891387939,23.1189842224121,29.2218647003174,15.3865661621094,30.3380813598633,25.6688117980957,22.9255390167236,9.95202255249023,22.474063873291,33.7729644775391,30.1691951751709
92,MWI,Malawi,8.46898937225342,8.5999231338501,8.15544986724854,9.60874557495117,7.87509918212891,9.08069801330566,9.08572864532471,9.72517585754395,5.07722330093384,7.86677694320679,8.86393356323242,10.6909742355347,6.89823484420776,8.15544986724854,9.44031524658203,7.87509918212891,8.86291599273682,8.81168460845947,9.51110744476318,5.07722330093384,7.86677694320679,8.71988391876221,10.2083654403687,6.89823484420776,27.6124439239502,24.6773109436035,31.7094917297363,16.589599609375,34.9238967895508,30.8205242156982,28.2028312683105,13.3060131072998,20.1305541992188,25.9108219146729,47.4425888061523,26.9582233428955,20.3028316497803,17.990608215332,23.2569980621338,10.3937540054321,26.8755187988281,22.8300724029541,20.2587757110596,9.98720932006836,13.6219053268433,19.0464611053467,38.4582099914551,20.5826377868652,8.69729042053223,2.79181671142578,5.80753755569458,10.3884878158569,5.7549090385437,10.6489706039429,11.855767250061,9.12292289733887,5.95699501037598,7.76961088180542,16.1497554779053,8.10985374450684
93,MYS,Malaysia,12.315691947937,23.3599700927734,20.6425647735596,24.877067565918,16.1678581237793,28.1115322113037,25.7998027801514,24.1231212615967,19.4948673248291,13.2059392929077,15.7145719528198,24.6420421600342,21.2870349884033,11.1055793762207,13.3351440429688,9.33893966674805,14.2823247909546,13.4021968841553,12.1243286132813,9.71844387054443,10.0148439407349,9.51676082611084,13.0314826965332,12.8354911804199,70.4195709228516,64.2165985107422,75.4409408569336,61.4328193664551,76.3567810058594,75.9889297485352,69.9677886962891,57.626651763916,53.8243179321289,63.8428688049316,74.0944976806641,71.6467208862305,10.8763332366943,8.74234390258789,13.4269104003906,9.7374439239502,11.628755569458,12.7923431396484,8.87118721008301,4.37825012207031,7.99428081512451,8.21851921081543,11.211989402771,16.322868347168,37.7697486877441,26.7148342132568,35.3527412414551,42.1089363098145,32.4388236999512,41.2916946411133,39.9398651123047,36.2409820556641,23.7413139343262,31.8936920166016,41.5490112304688,41.9223022460938
94,NAM,Namibia,8.71772193908691,16.9411487579346,15.3429718017578,19.2034015655518,10.4973077774048,21.2247581481934,18.778938293457,18.777961730957,11.6082162857056,12.3010921478271,14.718731880188,19.483757019043,13.9738931655884,7.54360914230347,10.924370765686,4.46644163131714,11.5438022613525,10.0678663253784,10.1166591644287,3.51586556434631,7.65079641342163,8.66282844543457,9.45858764648438,6.26636743545532,71.4194488525391,70.6418151855469,76.0710601806641,55.1142082214355,82.2585144042969,72.3136596679688,73.7721252441406,60.4539337158203,60.6746559143066,68.2019119262695,77.8243713378906,67.3617401123047,43.4294700622559,42.0497360229492,46.9645195007324,29.1515789031982,52.920841217041,45.0160636901855,42.2950286865234,35.0960922241211,33.4554328918457,38.9081268310547,49.3514518737793,45.9880065917969,34.4358825683594,26.4420604705811,34.1551704406738,37.8268966674805,23.4256572723389,41.7550430297852,34.7586822509766,37.217830657959,28.5834465026855,34.6292114257813,38.1253051757813,30.3462390899658
95,NER,Niger,2.75275564193726,3.79921245574951,3.88783955574036,4.80207872390747,4.67345142364502,3.21798849105835,3.71431183815002,4.0769739151001,2.16417646408081,3.57741498947144,3.71312618255615,8.1693811416626,2.83667898178101,2.72259664535522,3.42911767959595,2.7590856552124,2.74854707717896,2.78164625167847,2.94561672210693,1.65003991127014,2.52722644805908,2.77937412261963,6.94262742996216,2.50588798522949,13.0275640487671,8.15873622894287,18.3435440063477,8.59147071838379,15.9768285751343,17.6916561126709,15.0452375411987,4.36059045791626,11.5427885055542,11.2682580947876,39.4469299316406,9.63273811340332,8.7172384262085,5.25817441940308,12.7108097076416,6.71124076843262,10.050892829895,12.0308485031128,9.62574100494385,2.20626926422119,8.28123950958252,7.10201120376587,17.5933971405029,7.43680810928345,1.90352940559387,0.603322267532349,1.70105504989624,2.70102524757385,1.25503170490265,2.33467268943787,2.09748959541321,2.92173528671265,1.31360244750977,1.68079876899719,10.6562395095825,0.250963896512985
96,NGA,Nigeria,3.9777774810791,5.30332803726196,4.76435375213623,6.18551683425903,3.35031199455261,6.60067796707153,5.81404066085815,5.32864236831665,2.75862646102905,1.70660507678986,3.78246188163757,8.30553531646729,5.46629619598389,3.76829504966736,4.68435001373291,2.8063371181488,4.75594234466553,4.1762752532959,3.84256958961487,1.93964672088623,1.70660507678986,2.77682042121887,5.90042066574097,4.38897514343262,29.6604251861572,20.824556350708,32.9973297119141,18.2558269500732,37.2362747192383,38.0329666137695,34.0083465576172,20.0350189208984,8.26054096221924,22.7747192382813,47.4421157836914,22.1764450073242,5.60616493225098,3.89610648155212,6.31429862976074,2.78520345687866,7.48007440567017,7.22655344009399,6.00397157669067,3.56353259086609,1.2843189239502,2.64501976966858,9.18088436126709,5.08309268951416,20.5517196655273,12.3037376403809,13.4107160568237,23.4111003875732,13.3572559356689,25.3308601379395,27.3182697296143,22.0386848449707,7.45598888397217,17.242395401001,31.2807712554932,18.5805034637451
97,NIC,Nicaragua,11.0091848373413,13.4276924133301,13.1117868423462,15.9143333435059,11.0497789382935,15.0094299316406,13.769136428833,15.3496961593628,7.97669315338135,8.95413017272949,13.2805109024048,15.735143661499,9.84096336364746,11.4595947265625,13.0712080001831,9.96254634857178,11.7053871154785,10.5223617553711,13.1712093353271,6.4889965057373,7.73202800750732,10.2634105682373,12.6995344161987,6.97454595565796,24.572135925293,18.2763824462891,28.2901554107666,14.8356256484985,31.0486583709717,31.3768539428711,25.9468078613281,16.4218120574951,15.7638187408447,26.541862487793,29.115442276001,22.0068035125732,3.92741680145264,3.24693846702576,4.35412836074829,3.7953507900238,4.0152645111084,4.66290664672852,2.57801628112793,2.99201726913452,2.82515335083008,3.80754065513611,4.49596118927002,6.44558668136597,8.06156253814697,3.39649844169617,5.71438598632813,10.1896753311157,5.24831819534302,9.93287467956543,10.5984926223755,9.82361602783203,4.90035820007324,8.50143051147461,9.69210338592529,4.77332639694214
102,PAK,Pakistan,2.28199672698975,2.63690304756165,1.7039088010788,5.19590520858765,2.71949315071106,2.58199524879456,3.50753116607666,3.87822437286377,0.988641500473022,2.30142045021057,2.34038496017456,3.43740630149841,0.199612677097321,1.45808398723602,4.33548450469971,2.59373998641968,2.07474207878113,3.05083441734314,3.34262466430664,0.95933872461319,2.21387958526611,2.2120041847229,2.45150542259216,0.199612677097321,17.6907806396484,5.33768129348755,29.6720504760742,11.1135759353638,22.0634708404541,29.2181243896484,19.8852939605713,9.97360324859619,13.5827913284302,15.2770013809204,27.4346618652344,13.436749458313,6.88555765151978,0.793707013130188,12.2965850830078,3.20829606056213,9.33029460906982,12.5701951980591,6.95752811431885,3.40029740333557,4.18982696533203,6.3544774055481,13.2607984542847,6.77257490158081,6.09622716903687,3.20505452156067,1.88263916969299,10.5849056243896,3.15712642669678,8.05021476745605,10.0281543731689,7.84403991699219,3.26148986816406,3.80275583267212,12.7956409454346,2.67448663711548
103,PAN,Panama,8.27042198181152,13.2958917617798,11.4006910324097,16.6407451629639,7.65141153335571,17.0486011505127,15.2868185043335,15.2230234146118,6.74743509292603,6.58058977127075,10.9161539077759,15.5271158218384,7.30465364456177,7.29878044128418,10.166805267334,4.14234256744385,11.0149574279785,9.29113960266113,9.83626556396484,4.55773591995239,4.26565647125244,7.78369140625,9.60168361663818,3.39337372779846,35.0298385620117,30.0320148468018,40.1557464599609,21.6976261138916,43.8937034606934,40.280101776123,37.7835350036621,24.9944877624512,23.8212718963623,28.4029846191406,38.733570098877,26.3028793334961,3.50316882133484,2.19552135467529,4.53396463394165,1.59128212928772,4.77427816390991,4.87686491012573,3.50817847251892,1.48510551452637,1.46668529510498,1.61890685558319,4.17881727218628,3.49993705749512,14.4514713287354,8.34859752655029,10.8426380157471,17.5687274932861,7.67467927932739,18.9569911956787,18.2425861358643,15.313985824585,7.31077575683594,12.257194519043,16.8246231079102,11.8002576828003
104,PER,Peru,14.6981086730957,19.06005859375,15.8859443664551,22.8784198760986,8.54215049743652,26.0671844482422,22.3126087188721,21.9383163452148,9.80093193054199,7.82293891906738,19.3901176452637,21.3463954925537,10.4985933303833,11.8137130737305,17.9572372436523,7.33707904815674,19.6020946502686,17.6537818908691,16.8007526397705,6.79506587982178,6.24639797210693,15.6569871902466,16.4183101654053,8.44373512268066,33.896656036377,26.2857608795166,40.0789909362793,20.1881866455078,43.0293617248535,41.6956214904785,36.9802055358887,18.9051380157471,22.8261241912842,32.7066268920898,36.0778121948242,24.7245388031006,2.63416624069214,2.26308155059814,3.37626266479492,1.66521000862122,3.2796938419342,3.01442074775696,2.16738939285278,0.83465975522995,0.775229692459106,1.92964446544647,3.01154685020447,4.02260780334473,8.20733261108398,3.87615966796875,5.83308553695679,9.9934606552124,1.87971019744873,12.4228525161743,10.6402502059937,8.99446201324463,3.10415410995483,6.99612998962402,9.24491024017334,5.86599111557007
105,PHL,Philippines,9.72516059875488,10.7014207839966,11.1548919677734,13.9779748916626,5.15666151046753,14.3585548400879,10.2351512908936,13.5432748794556,4.5838737487793,6.46379375457764,10.2745847702026,12.4621295928955,3.49271297454834,10.5371932983398,12.5189762115479,5.15666151046753,12.7383871078491,8.89020729064941,12.3185749053955,4.50891876220703,6.18599224090576,9.56772899627686,11.1956634521484,3.14665246009827,25.0894069671631,26.696460723877,28.6050224304199,10.1395788192749,34.9498062133789,23.4369926452637,28.1722927093506,18.525520324707,9.75201988220215,18.412260055542,31.4619979858398,17.2692985534668,4.52129888534546,4.33282423019409,5.48900079727173,0.723220467567444,7.0263819694519,4.71509408950806,4.7016134262085,2.71453452110291,1.918084025383,2.48195219039917,5.60291910171509,4.06391000747681,11.9304141998291,9.98855972290039,13.613507270813,12.9704694747925,4.48084354400635,16.8438968658447,10.1998128890991,13.7563495635986,5.05457210540771,10.8893976211548,14.7872848510742,7.29871034622192
108,PRY,Paraguay,13.2844562530518,15.3877820968628,12.9360198974609,19.0882740020752,10.694263458252,18.5135517120361,17.8207988739014,19.1808185577393,6.31186676025391,11.6003971099854,10.6173152923584,17.5911922454834,5.44975423812866,11.0384836196899,16.2926158905029,9.79960823059082,15.6052799224854,15.513256072998,16.3851261138916,5.90656757354736,11.1589441299438,9.60539627075195,14.5210285186768,5.31739473342896,44.5914993286133,42.5078582763672,46.4229965209961,34.853084564209,51.0770454406738,46.6592063903809,49.9873924255371,40.0995216369629,41.1592559814453,45.828254699707,46.5882949829102,30.7678070068359,28.8817672729492,26.7988052368164,33.2598075866699,22.2844314575195,33.2754325866699,30.9487991333008,31.2863311767578,18.1440753936768,20.9713115692139,26.8386402130127,33.4838790893555,22.7386837005615,6.29500007629395,1.60177516937256,3.7829167842865,8.20855140686035,2.012211561203,9.14723110198975,8.78787422180176,7.70845651626587,3.68050003051758,2.84149169921875,7.8160514831543,2.66362810134888
110,ROU,Romania,14.9314661026001,19.8624401092529,18.0800609588623,24.5033779144287,14.4556283950806,23.4587459564209,21.8528156280518,21.8939723968506,13.7693958282471,9.51578903198242,17.9418258666992,24.565357208252,7.79445934295654,15.0634241104126,18.2293376922607,12.0736465454102,16.8323249816895,14.7841081619263,16.629093170166,10.6017169952393,8.66894054412842,14.9186868667603,17.778003692627,4.84698534011841,47.2252235412598,45.1762390136719,57.4701728820801,29.5185565948486,59.0026931762695,49.5133094787598,48.5048141479492,33.7747192382813,21.3828144073486,41.1207809448242,58.971508026123,39.6240043640137,2.99016952514648,3.79744124412537,3.525146484375,1.70214939117432,3.84688758850098,2.08869361877441,2.91676259040833,2.28780341148376,0.0,1.94431900978088,4.34930658340454,3.42623138427734,13.5826482772827,11.5527534484863,11.9630565643311,15.12877368927,5.71443843841553,18.8161334991455,15.3912363052368,14.1149282455444,8.34140110015869,12.9749355316162,15.9649791717529,10.4207229614258
112,RWA,Rwanda,7.68616104125977,8.08560562133789,6.3785514831543,8.71591091156006,4.08250045776367,10.7535972595215,10.0175018310547,9.89413166046143,3.2735607624054,6.99740219116211,7.03864765167236,15.2350740432739,4.52321147918701,6.3785514831543,8.26414489746094,4.08250045776367,10.0879306793213,9.16600131988525,9.53016567230225,3.2735607624054,6.57381105422974,6.83483791351318,14.9942684173584,4.05388259887695,38.9230995178223,33.4862823486328,39.2258377075195,23.9139862060547,48.926383972168,45.0760231018066,40.2373085021973,36.6118621826172,35.3444557189941,37.6660499572754,62.4347038269043,36.3344039916992,31.1146411895752,26.0144710540771,31.7486915588379,15.2302846908569,41.7012557983398,36.8865776062012,30.5694255828857,26.2740097045898,26.9817714691162,29.7141380310059,58.2674674987793,32.1885948181152,18.921407699585,14.5679368972778,15.5508337020874,19.4916458129883,7.69748544692993,26.4019317626953,22.735933303833,21.048152923584,15.7768754959106,17.6421890258789,39.5808944702148,14.732195854187
114,SEN,Senegal,6.5762243270874,7.81602621078491,7.5510516166687,10.1705293655396,5.2492561340332,9.52483558654785,8.11410522460938,9.05265522003174,4.55948209762573,6.36911630630493,7.10203123092651,11.0677137374878,5.27042531967163,6.11181592941284,8.82256603240967,3.30375576019287,8.75484848022461,7.0986533164978,7.76819276809692,3.46928024291992,5.07009696960449,5.6964545249939,9.95180797576904,4.08001184463501,39.5242233276367,35.6504325866699,48.0255508422852,32.755931854248,44.0301666259766,43.8819770812988,43.5265083312988,27.7659244537354,34.8385124206543,35.3933601379395,51.4718818664551,32.086498260498,31.7980918884277,29.0533905029297,38.7432174682617,26.8226833343506,35.1104354858398,34.8856964111328,34.7299118041992,22.192195892334,27.2426128387451,28.1441860198975,43.4746475219727,26.7008190155029,7.2872953414917,1.86444020271301,4.73013687133789,11.2080554962158,3.30383849143982,9.93925380706787,10.1639270782471,9.72911167144775,4.56445980072021,6.39222478866577,15.499605178833,2.84952545166016
115,SGP,Singapore,15.6406421661377,46.8964233398438,47.6531066894531,62.2877006530762,24.604923248291,61.699390411377,46.0774345397949,53.4518356323242,15.2525310516357,13.7650566101074,100.0,54.9749908447266,9.02756786346436,15.5598239898682,21.6013736724854,10.0998640060425,19.320068359375,15.7281141281128,18.0730800628662,3.38559198379517,5.67275762557983,0.0,18.0759620666504,1.58909451961517,90.1014938354492,88.7862854003906,97.6631317138672,85.8660659790039,92.9140853881836,91.5249938964844,92.0946884155273,74.555046081543,74.7830963134766,100.0,93.8767395019531,78.5873336791992,9.54800796508789,7.85845422744751,12.9825477600098,3.74050402641296,13.4045572280884,11.3766851425171,10.5635766983032,2.48672080039978,1.24965691566467,0.0,11.5645303726196,3.68133664131165,66.903076171875,50.1863403320313,66.519775390625,75.0339279174805,54.3652610778809,75.2289733886719,67.3179397583008,68.7481842041016,46.2883148193359,100.0,71.7341537475586,56.2443618774414
116,SLE,Sierra Leone,4.27159786224365,5.19576406478882,6.07527637481689,5.67235326766968,3.01219511032104,6.64671230316162,4.21478509902954,5.98294591903687,4.22317409515381,4.2282977104187,4.07018852233887,8.06968402862549,3.52195644378662,5.37056732177734,4.98505544662476,1.76571035385132,5.93672227859497,3.04584383964539,5.355788230896,2.81562328338623,3.47634673118591,3.64027428627014,7.09956216812134,1.96625292301178,15.6149940490723,12.3407535552979,15.2038841247559,10.4361524581909,19.0562553405762,19.266975402832,15.2129259109497,16.4539585113525,9.50697708129883,10.95458984375,36.2350616455078,16.4699230194092,11.0186138153076,8.72595596313477,10.1377553939819,6.57786226272583,13.9694261550903,13.5757684707642,11.0301332473755,12.8162088394165,6.80726766586304,7.96931600570679,25.0676536560059,10.994119644165,5.17982244491577,3.60051107406616,4.07362174987793,5.9537181854248,3.52384495735168,6.2801947593689,6.41364240646362,5.84690046310425,2.58457350730896,3.44906044006348,13.5701847076416,3.76139545440674
117,SLV,El Salvador,8.50911140441895,11.5499172210693,9.60884761810303,14.2598361968994,7.45941305160522,14.2754507064819,13.8975992202759,12.516321182251,6.54532098770142,7.41601753234863,12.0465297698975,15.530403137207,9.1084041595459,7.69325351715088,10.4570503234863,6.58139801025391,9.7935619354248,9.49587345123291,8.44571113586426,4.91171550750732,6.1446647644043,8.6885814666748,10.7858095169067,8.66928577423096,23.6029376983643,18.2791175842285,29.8253479003906,14.572265625,29.6201400756836,30.0419807434082,24.8817825317383,12.1115751266479,13.9548645019531,20.6913394927979,32.8929557800293,20.3720741271973,3.54961490631104,2.18490052223206,4.17404508590698,2.22909069061279,4.42948961257935,5.20020627975464,3.11023187637329,2.39643573760986,1.77302360534668,3.71181440353394,5.26027393341064,4.65966892242432,10.9092931747437,6.48415374755859,8.5823450088501,13.3054437637329,4.96813297271729,14.8679332733154,13.7236852645874,12.2299861907959,8.1398754119873,8.92534446716309,13.5759334564209,7.57270526885986
123,TCD,Chad,2.79351687431335,3.85755300521851,2.24292635917664,5.51393270492554,3.65843725204468,3.9902925491333,5.55693387985229,4.50451850891113,1.6741988658905,2.95924043655396,3.59001159667969,10.1732635498047,2.71102523803711,2.15580821037292,4.02439165115356,3.54255318641663,2.29417419433594,3.4646999835968,3.55879473686218,1.17104184627533,2.21730732917786,2.80740809440613,6.8602123260498,1.43564581871033,19.0424385070801,13.5988817214966,21.9451274871826,11.8895101547241,23.8109111785889,24.7717342376709,20.0230808258057,15.2162628173828,15.8830270767212,17.9450550079346,41.522289276123,17.3170738220215,15.2334098815918,10.9052791595459,16.3301753997803,9.91574001312256,18.7784156799316,19.7887325286865,15.2088060379028,13.787712097168,13.5298757553101,15.0756883621216,27.5967178344727,15.2915744781494,2.53031635284424,0.195536464452744,1.58483457565308,4.30157423019409,1.97819340229034,2.89838695526123,3.52542805671692,3.56120729446411,1.44540691375732,2.50164985656738,10.0540580749512,0.699987828731537
124,TGO,Togo,7.51126623153687,9.14330863952637,9.12687301635742,9.7014684677124,7.66863441467285,10.1256666183472,9.15987968444824,9.5232458114624,7.71222352981567,8.71443843841553,8.75655364990234,9.86626625061035,8.47982406616211,8.05067825317383,8.52975463867188,6.49873399734497,8.18576812744141,6.96738004684448,8.41320610046387,4.89993238449097,7.74742984771729,7.29468011856079,7.93645811080933,5.7370023727417,31.3299503326416,23.1634368896484,33.587890625,23.2337379455566,36.7232666015625,39.5642204284668,29.6482200622559,25.5407428741455,23.8652515411377,31.7206974029541,43.1464729309082,34.2114906311035,21.4573764801025,15.9853782653809,23.7216510772705,16.4055004119873,24.8226985931396,26.9747695922852,19.5311889648438,15.6519298553467,16.8818950653076,23.0715236663818,29.9810256958008,24.7098159790039,11.7776069641113,12.1175136566162,9.63726902008057,11.6450347900391,5.74933385848999,15.7933597564697,13.9357032775879,11.9372844696045,7.95113658905029,11.2613039016724,17.3675212860107,11.6101245880127
